Student_Number,Course_Number,Section_Number,Dateenrolled,DateLeft,Term_Number,SchoolID,Section_ID_Internal
27061,OH1501,101,,,3600,13000,OH1501.1
28073,A1105,102,,,3600,13000,A1105.2
28073,ADVHS01,110,,,3600,13000,ADVHS01.10
28073,E1101,106,,,3600,13000,E1101.6
28073,G1203,104,,,3600,13000,G1203.4
28073,H1206,102,,,3600,13000,H1206.2
28073,L1301,101,,,3600,13000,L1301.1
28073,OA1304,101,,,3600,13000,OA1304.1
28073,OC1310,102,,,3600,13000,OC1310.2
28073,OI1003,106,,,3600,13000,OI1003.6
27060,ADVHS01,108,,,3600,13000,ADVHS01.8
27060,E1201,104,,,3600,13000,E1201.4
27060,G1201,103,,,3600,13000,G1201.3
27060,J1203,105,,,3600,13000,J1203.5
27060,L1302,102,,,3600,13000,L1302.2
27060,OA1318,101,,,3600,13000,OA1318.1
27060,OC1305,102,,,3600,13000,OC1305.2
27060,OH1501,102,,,3600,13000,OH1501.2
27060,OI1305,103,,,3600,13000,OI1305.3
27169,A1204,101,,,3600,13000,A1204.1
27169,ADVHS01,130,,,3600,13000,ADVHS01.30
27169,E1201,104,,,3600,13000,E1201.4
27169,G1201,104,,,3600,13000,G1201.4
27169,J1203,105,,,3600,13000,J1203.5
27169,L1302,102,,,3600,13000,L1302.2
27169,OH1305,103,,,3600,13000,OH1305.3
27169,OH1306,103,,,3600,13000,OH1306.3
27169,OI1303,102,,,3600,13000,OI1303.2
29059,A1006,106,,,3600,13000,A1006.6
29059,ADVHS01,105,,,3600,13000,ADVHS01.5
29059,B1001,105,,,3600,13000,B1001.5
29059,E1001,101,,,3600,13000,E1001.1
29059,G1004,107,,,3600,13000,G1004.7
29059,H1001,101,,,3600,13000,H1001.1
29059,I1003,101,,,3600,13000,I1003.1
29059,OC1307,101,,,3600,13000,OC1307.1
29059,OZ1323,101,,,3600,13000,OZ1323.1
28026,A1105,101,,,3600,13000,A1105.1
28026,ADVHS01,104,,,3600,13000,ADVHS01.4
28026,E1101,103,,,3600,13000,E1101.3
28026,G1203,102,,,3600,13000,G1203.2
28026,I1215,101,,,3600,13000,I1215.1
28026,L1301,103,,,3600,13000,L1301.3
28026,OH1401,102,,,3600,13000,OH1401.2
28026,OI1003,106,,,3600,13000,OI1003.6
29116,A1006,102,,,3600,13000,A1006.2
29116,ADVHS01,116,,,3600,13000,ADVHS01.16
29116,B1001,104,,,3600,13000,B1001.4
29116,E1001,105,,,3600,13000,E1001.5
29116,G1004,104,,,3600,13000,G1004.4
29116,H1001,101,,,3600,13000,H1001.1
29116,I1003,101,,,3600,13000,I1003.1
29116,OI1003,105,,,3600,13000,OI1003.5
29116,OZ1323,101,,,3600,13000,OZ1323.1
29131,A1006,104,,,3600,13000,A1006.4
29131,ADVHS01,105,,,3600,13000,ADVHS01.5
29131,B1001,102,,,3600,13000,B1001.2
29131,E1001,105,,,3600,13000,E1001.5
29131,G1004,104,,,3600,13000,G1004.4
29131,H1001,101,,,3600,13000,H1001.1
29131,OI1003,105,,,3600,13000,OI1003.5
29131,OZ1207,102,,,3600,13000,OZ1207.2
29131,OZ1323,105,,,3600,13000,OZ1323.5
30166,A0901,104,,,3600,13000,A0901.4
30166,ADVHS01,113,,,3600,13000,ADVHS01.13
30166,B0901,102,,,3600,13000,B0901.2
30166,E0901,104,,,3600,13000,E0901.4
30166,G0901,102,,,3600,13000,G0901.2
30166,H0904,101,,,3600,13000,H0904.1
30166,I0903,102,,,3600,13000,I0903.2
30166,J0901,102,,,3600,13000,J0901.2
30166,OC1305,104,,,3600,13000,OC1305.4
29045,A1006,101,,,3600,13000,A1006.1
29045,ADVHS01,101,,,3600,13000,ADVHS01.1
29045,B1001,104,,,3600,13000,B1001.4
29045,E1001,102,,,3600,13000,E1001.2
29045,G1004,106,,,3600,13000,G1004.6
29045,I1214,102,,,3600,13000,I1214.2
29045,OI1003,103,,,3600,13000,OI1003.3
29045,OJ1306,101,,,3600,13000,OJ1306.1
29045,OZ1323,103,,,3600,13000,OZ1323.3
27050,A1204,101,,,3600,13000,A1204.1
27050,ADVHS01,113,,,3600,13000,ADVHS01.13
27050,E1201,105,,,3600,13000,E1201.5
27050,G1201,101,,,3600,13000,G1201.1
27050,J1203,101,,,3600,13000,J1203.1
27050,L1304,101,,,3600,13000,L1304.1
27050,OH1306,101,,,3600,13000,OH1306.1
27050,OI1303,102,,,3600,13000,OI1303.2
27050,OI1305,104,,,3600,13000,OI1305.4
27092,A1204,102,,,3600,13000,A1204.2
27092,ADVHS01,112,,,3600,13000,ADVHS01.12
27092,E1201,105,,,3600,13000,E1201.5
27092,G1201,101,,,3600,13000,G1201.1
27092,J1203,101,,,3600,13000,J1203.1
27092,L1304,101,,,3600,13000,L1304.1
27092,OC1310,103,,,3600,13000,OC1310.3
27092,OH1306,101,,,3600,13000,OH1306.1
27092,OI1305,104,,,3600,13000,OI1305.4
29157,A1006,101,,,3600,13000,A1006.1
29157,ADVHS01,114,,,3600,13000,ADVHS01.14
29157,B1001,104,,,3600,13000,B1001.4
29157,C0904,101,,,3600,13000,C0904.1
29157,E1001,103,,,3600,13000,E1001.3
29157,G1004,104,,,3600,13000,G1004.4
29157,H1001,102,,,3600,13000,H1001.2
29157,OI1003,104,,,3600,13000,OI1003.4
29157,OZ1323,101,,,3600,13000,OZ1323.1
29097,A1006,106,,,3600,13000,A1006.6
29097,ADVHS01,110,,,3600,13000,ADVHS01.10
29097,B1001,105,,,3600,13000,B1001.5
29097,E1001,105,,,3600,13000,E1001.5
29097,G1004,102,,,3600,13000,G1004.2
29097,I1214,103,,,3600,13000,I1214.3
29097,OC1310,101,,,3600,13000,OC1310.1
29097,OI1003,103,,,3600,13000,OI1003.3
29097,OZ1323,103,,,3600,13000,OZ1323.3
29081,A1006,101,,,3600,13000,A1006.1
29081,ADVHS01,103,,,3600,13000,ADVHS01.3
29081,B1001,105,,,3600,13000,B1001.5
29081,E1001,101,,,3600,13000,E1001.1
29081,G1004,104,,,3600,13000,G1004.4
29081,H1001,101,,,3600,13000,H1001.1
29081,I1003,102,,,3600,13000,I1003.2
29081,OZ1207,102,,,3600,13000,OZ1207.2
29081,OZ1323,101,,,3600,13000,OZ1323.1
30097,A0901,101,,,3600,13000,A0901.1
30097,ADVHS01,113,,,3600,13000,ADVHS01.13
30097,B0901,104,,,3600,13000,B0901.4
30097,E0901,105,,,3600,13000,E0901.5
30097,G0901,104,,,3600,13000,G0901.4
30097,H0904,102,,,3600,13000,H0904.2
30097,I0903,101,,,3600,13000,I0903.1
30097,J0903,102,,,3600,13000,J0903.2
30097,OC1305,104,,,3600,13000,OC1305.4
27038,A1204,103,,,3600,13000,A1204.3
27038,ADVHS01,116,,,3600,13000,ADVHS01.16
27038,E1201,103,,,3600,13000,E1201.3
27038,G1201,104,,,3600,13000,G1201.4
27038,J1203,103,,,3600,13000,J1203.3
27038,L1302,102,,,3600,13000,L1302.2
27038,OC1310,103,,,3600,13000,OC1310.3
27038,OH1306,101,,,3600,13000,OH1306.1
27038,OI1305,102,,,3600,13000,OI1305.2
28116,ADVHS01,121,,,3600,13000,ADVHS01.21
28116,E1101,104,,,3600,13000,E1101.4
28116,G1203,102,,,3600,13000,G1203.2
28116,L1304,102,,,3600,13000,L1304.2
28116,OC1310,101,,,3600,13000,OC1310.1
28116,OH1401,102,,,3600,13000,OH1401.2
28116,OI1305,104,,,3600,13000,OI1305.4
28116,OJ1203,102,,,3600,13000,OJ1203.2
27113,A1204,102,,,3600,13000,A1204.2
27113,ADVHS01,105,,,3600,13000,ADVHS01.5
27113,E1201,101,,,3600,13000,E1201.1
27113,G1201,102,,,3600,13000,G1201.2
27113,H1201B,101,,,3600,13000,H1201B.1
27113,I1208,101,,,3600,13000,I1208.1
27113,L1301,103,,,3600,13000,L1301.3
27113,OZ1313,101,,,3600,13000,OZ1313.1
30001,A0901,102,,,3600,13000,A0901.2
30001,ADVHS01,109,,,3600,13000,ADVHS01.9
30001,B0901,102,,,3600,13000,B0901.2
30001,C0904,103,,,3600,13000,C0904.3
30001,E0901,104,,,3600,13000,E0901.4
30001,G0901,103,,,3600,13000,G0901.3
30001,H0904,103,,,3600,13000,H0904.3
30001,I1003,101,,,3600,13000,I1003.1
30001,J0903,102,,,3600,13000,J0903.2
28144,A1006,107,,,3600,13000,A1006.7
28144,ADVHS01,103,,,3600,13000,ADVHS01.3
28144,B1001,106,,,3600,13000,B1001.6
28144,B1006,102,,,3600,13000,B1006.2
28144,E1001,101,,,3600,13000,E1001.1
28144,I1211,102,,,3600,13000,I1211.2
28144,OJ1306,101,,,3600,13000,OJ1306.1
28144,VHS0052,102,,,3600,13000,VHS0052.2
28157,ADVHS01,104,,,3600,13000,ADVHS01.4
28157,C0905,101,,,3600,13000,C0905.1
28157,E1101,106,,,3600,13000,E1101.6
28157,G1203,102,,,3600,13000,G1203.2
28157,I1204,102,,,3600,13000,I1204.2
28157,I1214,102,,,3600,13000,I1214.2
28157,L1304,102,,,3600,13000,L1304.2
28157,OA1319,101,,,3600,13000,OA1319.1
28157,OI1303,102,,,3600,13000,OI1303.2
27024,ADVHS01,102,,,3600,13000,ADVHS01.2
27024,C0907,101,,,3600,13000,C0907.1
27024,E1101,105,,,3600,13000,E1101.5
27024,G1203,104,,,3600,13000,G1203.4
27024,L1304,101,,,3600,13000,L1304.1
27024,OA1317,101,,,3600,13000,OA1317.1
27024,OA1319,102,,,3600,13000,OA1319.2
27024,OH1305,102,,,3600,13000,OH1305.2
27024,OI1305,103,,,3600,13000,OI1305.3
29100,A0901,104,,,3600,13000,A0901.4
29100,ADVHS01,108,,,3600,13000,ADVHS01.8
29100,B0901,103,,,3600,13000,B0901.3
29100,C0904,102,,,3600,13000,C0904.2
29100,E0901,102,,,3600,13000,E0901.2
29100,G0901,107,,,3600,13000,G0901.7
29100,H0904,104,,,3600,13000,H0904.4
29100,I0903,102,,,3600,13000,I0903.2
29100,J0903,101,,,3600,13000,J0903.1
30176,A0901,104,,,3600,13000,A0901.4
30176,ADVHS01,117,,,3600,13000,ADVHS01.17
30176,B0901,105,,,3600,13000,B0901.5
30176,C0904,104,,,3600,13000,C0904.4
30176,E0901,102,,,3600,13000,E0901.2
30176,G0901,102,,,3600,13000,G0901.2
30176,H0904,101,,,3600,13000,H0904.1
30176,I0903,101,,,3600,13000,I0903.1
30176,J0901,103,,,3600,13000,J0901.3
29136,A1006,104,,,3600,13000,A1006.4
29136,ADVHS01,121,,,3600,13000,ADVHS01.21
29136,B1001,103,,,3600,13000,B1001.3
29136,B1006,102,,,3600,13000,B1006.2
29136,E1001,104,,,3600,13000,E1001.4
29136,G1004,107,,,3600,13000,G1004.7
29136,I1214,102,,,3600,13000,I1214.2
29136,OI1003,103,,,3600,13000,OI1003.3
29136,OJ1306,101,,,3600,13000,OJ1306.1
28117,ADVHS01,106,,,3600,13000,ADVHS01.6
28117,E1101,103,,,3600,13000,E1101.3
28117,G1203,104,,,3600,13000,G1203.4
28117,H1201B,101,,,3600,13000,H1201B.1
28117,I1215,101,,,3600,13000,I1215.1
28117,L1301,103,,,3600,13000,L1301.3
28117,OA1319,101,,,3600,13000,OA1319.1
28117,OC1310,102,,,3600,13000,OC1310.2
28117,OI1003,102,,,3600,13000,OI1003.2
27078,ADVHS01,107,,,3600,13000,ADVHS01.7
27078,C0907,101,,,3600,13000,C0907.1
27078,E1201,106,,,3600,13000,E1201.6
27078,G1201,104,,,3600,13000,G1201.4
27078,J1203,102,,,3600,13000,J1203.2
27078,L1304,101,,,3600,13000,L1304.1
27078,OA1318,101,,,3600,13000,OA1318.1
27078,OH1501,101,,,3600,13000,OH1501.1
27078,OI1305,103,,,3600,13000,OI1305.3
28029,A1105,102,,,3600,13000,A1105.2
28029,ADVHS01,101,,,3600,13000,ADVHS01.1
28029,E1101,105,,,3600,13000,E1101.5
28029,G1203,104,,,3600,13000,G1203.4
28029,L1304,102,,,3600,13000,L1304.2
28029,OC1305,103,,,3600,13000,OC1305.3
28029,OH1305,101,,,3600,13000,OH1305.1
28029,OI1003,106,,,3600,13000,OI1003.6
28029,OJ1203,102,,,3600,13000,OJ1203.2
28005,A1105,101,,,3600,13000,A1105.1
28005,ADVHS01,103,,,3600,13000,ADVHS01.3
28005,E1101,106,,,3600,13000,E1101.6
28005,G1203,102,,,3600,13000,G1203.2
28005,I1204,102,,,3600,13000,I1204.2
28005,I1215,101,,,3600,13000,I1215.1
28005,L1302,102,,,3600,13000,L1302.2
28005,OA1304,101,,,3600,13000,OA1304.1
28005,OH1305,103,,,3600,13000,OH1305.3
30074,A0901,101,,,3600,13000,A0901.1
30074,ADVHS01,124,,,3600,13000,ADVHS01.24
30074,B0901,107,,,3600,13000,B0901.7
30074,E0901,102,,,3600,13000,E0901.2
30074,G0901,101,,,3600,13000,G0901.1
30074,H0904,102,,,3600,13000,H0904.2
30074,I1003,103,,,3600,13000,I1003.3
30074,J0901,101,,,3600,13000,J0901.1
30074,OC1305,102,,,3600,13000,OC1305.2
30158,A0901,103,,,3600,13000,A0901.3
30158,ADVHS01,105,,,3600,13000,ADVHS01.5
30158,B0901,104,,,3600,13000,B0901.4
30158,E0901,104,,,3600,13000,E0901.4
30158,G0901,102,,,3600,13000,G0901.2
30158,H0904,102,,,3600,13000,H0904.2
30158,I1003,103,,,3600,13000,I1003.3
30158,J0901,103,,,3600,13000,J0901.3
30158,OC1305,101,,,3600,13000,OC1305.1
29065,A1006,106,,,3600,13000,A1006.6
29065,ADVHS01,125,,,3600,13000,ADVHS01.25
29065,B1001,105,,,3600,13000,B1001.5
29065,E1001,103,,,3600,13000,E1001.3
29065,G1004,102,,,3600,13000,G1004.2
29065,H1001,101,,,3600,13000,H1001.1
29065,OC1310,101,,,3600,13000,OC1310.1
29065,OI1003,101,,,3600,13000,OI1003.1
29065,OZ1323,103,,,3600,13000,OZ1323.3
28055,ADVHS01,128,,,3600,13000,ADVHS01.28
28055,E1101,106,,,3600,13000,E1101.6
28055,G1203,104,,,3600,13000,G1203.4
28055,I1215,101,,,3600,13000,I1215.1
28055,L1301,101,,,3600,13000,L1301.1
28055,OC1310,102,,,3600,13000,OC1310.2
28055,OH1401,102,,,3600,13000,OH1401.2
28055,OI1003,102,,,3600,13000,OI1003.2
29042,A1006,101,,,3600,13000,A1006.1
29042,ADVHS01,106,,,3600,13000,ADVHS01.6
29042,B1001,106,,,3600,13000,B1001.6
29042,B1006,102,,,3600,13000,B1006.2
29042,E1001,103,,,3600,13000,E1001.3
29042,G1004,101,,,3600,13000,G1004.1
29042,I1003,103,,,3600,13000,I1003.3
29042,OC1307,101,,,3600,13000,OC1307.1
28043,A1105,102,,,3600,13000,A1105.2
28043,ADVHS01,107,,,3600,13000,ADVHS01.7
28043,E1101,105,,,3600,13000,E1101.5
28043,G1203,104,,,3600,13000,G1203.4
28043,L1304,102,,,3600,13000,L1304.2
28043,OC1310,102,,,3600,13000,OC1310.2
28043,OH1305,102,,,3600,13000,OH1305.2
28043,OI1003,102,,,3600,13000,OI1003.2
28043,OJ1203,102,,,3600,13000,OJ1203.2
29170,A1006,101,,,3600,13000,A1006.1
29170,ADVHS01,132,,,3600,13000,ADVHS01.32
29170,B1001,106,,,3600,13000,B1001.6
29170,E1001,106,,,3600,13000,E1001.6
29170,G1004,102,,,3600,13000,G1004.2
29170,I1003,101,,,3600,13000,I1003.1
29170,I1214,103,,,3600,13000,I1214.3
29170,OI1003,105,,,3600,13000,OI1003.5
29170,OZ1323,105,,,3600,13000,OZ1323.5
26154,A1204,101,,,3600,13000,A1204.1
26154,ADVHS01,131,,,3600,13000,ADVHS01.31
26154,E1201,105,,,3600,13000,E1201.5
26154,G1201,106,,,3600,13000,G1201.6
26154,J1203,101,,,3600,13000,J1203.1
26154,L1304,101,,,3600,13000,L1304.1
26154,OH1306,101,,,3600,13000,OH1306.1
26154,OI1303,102,,,3600,13000,OI1303.2
26154,OI1305,101,,,3600,13000,OI1305.1
28032,A1006,103,,,3600,13000,A1006.3
28032,ADVHS01,106,,,3600,13000,ADVHS01.6
28032,B1001,107,,,3600,13000,B1001.7
28032,E1001,105,,,3600,13000,E1001.5
28032,G1004,101,,,3600,13000,G1004.1
28032,H1001,102,,,3600,13000,H1001.2
28032,I1003,102,,,3600,13000,I1003.2
28032,OC1305,104,,,3600,13000,OC1305.4
28032,OZ1323,103,,,3600,13000,OZ1323.3
28030,A1105,101,,,3600,13000,A1105.1
28030,ADVHS01,107,,,3600,13000,ADVHS01.7
28030,E1101,106,,,3600,13000,E1101.6
28030,L1301,101,,,3600,13000,L1301.1
28030,OA1304,101,,,3600,13000,OA1304.1
28030,OC1314,101,,,3600,13000,OC1314.1
28030,OH1305,102,,,3600,13000,OH1305.2
28030,OI1305,101,,,3600,13000,OI1305.1
29074,A1006,105,,,3600,13000,A1006.5
29074,ADVHS01,103,,,3600,13000,ADVHS01.3
29074,B1001,106,,,3600,13000,B1001.6
29074,E1001,103,,,3600,13000,E1001.3
29074,G1004,102,,,3600,13000,G1004.2
29074,I1214,103,,,3600,13000,I1214.3
29074,OI1003,105,,,3600,13000,OI1003.5
29074,OZ1207,101,,,3600,13000,OZ1207.1
29074,OZ1323,101,,,3600,13000,OZ1323.1
29002,A1006,102,,,3600,13000,A1006.2
29002,ADVHS01,111,,,3600,13000,ADVHS01.11
29002,B1001,102,,,3600,13000,B1001.2
29002,C0907,101,,,3600,13000,C0907.1
29002,E1001,103,,,3600,13000,E1001.3
29002,G1004,102,,,3600,13000,G1004.2
29002,I1214,101,,,3600,13000,I1214.1
29002,OI1003,101,,,3600,13000,OI1003.1
29002,OZ1323,104,,,3600,13000,OZ1323.4
29070,A1006,104,,,3600,13000,A1006.4
29070,ADVHS01,113,,,3600,13000,ADVHS01.13
29070,B1001,102,,,3600,13000,B1001.2
29070,B1006,101,,,3600,13000,B1006.1
29070,E1001,101,,,3600,13000,E1001.1
29070,G1004,103,,,3600,13000,G1004.3
29070,I1211,101,,,3600,13000,I1211.1
29070,I1214,103,,,3600,13000,I1214.3
29070,OZ1207,101,,,3600,13000,OZ1207.1
28001,ADVHS01,112,,,3600,13000,ADVHS01.12
28001,E1101,102,,,3600,13000,E1101.2
28001,G1203,101,,,3600,13000,G1203.1
28001,I1215,101,,,3600,13000,I1215.1
28001,L1301,103,,,3600,13000,L1301.3
28001,L1302,102,,,3600,13000,L1302.2
28001,OH1401,102,,,3600,13000,OH1401.2
28001,OI1003,105,,,3600,13000,OI1003.5
28048,ADVHS01,131,,,3600,13000,ADVHS01.31
28048,E1101,104,,,3600,13000,E1101.4
28048,G1203,102,,,3600,13000,G1203.2
28048,I1204,102,,,3600,13000,I1204.2
28048,L1301,102,,,3600,13000,L1301.2
28048,OA1319,102,,,3600,13000,OA1319.2
28048,OC1310,103,,,3600,13000,OC1310.3
28048,OH1305,103,,,3600,13000,OH1305.3
28048,OJ1306,101,,,3600,13000,OJ1306.1
29025,A1006,103,,,3600,13000,A1006.3
29025,ADVHS01,124,,,3600,13000,ADVHS01.24
29025,B1001,105,,,3600,13000,B1001.5
29025,E1001,101,,,3600,13000,E1001.1
29025,G1004,103,,,3600,13000,G1004.3
29025,H1001,101,,,3600,13000,H1001.1
29025,I1003,102,,,3600,13000,I1003.2
29025,OC1305,104,,,3600,13000,OC1305.4
29025,OZ1323,101,,,3600,13000,OZ1323.1
29091,A1006,107,,,3600,13000,A1006.7
29091,ADVHS01,127,,,3600,13000,ADVHS01.27
29091,B1001,106,,,3600,13000,B1001.6
29091,E1001,105,,,3600,13000,E1001.5
29091,G1004,105,,,3600,13000,G1004.5
29091,H1206,102,,,3600,13000,H1206.2
29091,I1211,102,,,3600,13000,I1211.2
29091,OJ1204,101,,,3600,13000,OJ1204.1
29091,OZ1323,102,,,3600,13000,OZ1323.2
29061,A1006,103,,,3600,13000,A1006.3
29061,ADVHS01,126,,,3600,13000,ADVHS01.26
29061,B1001,104,,,3600,13000,B1001.4
29061,C0907,101,,,3600,13000,C0907.1
29061,E1001,106,,,3600,13000,E1001.6
29061,G1004,103,,,3600,13000,G1004.3
29061,I1214,101,,,3600,13000,I1214.1
29061,OI1003,103,,,3600,13000,OI1003.3
29061,OZ1323,105,,,3600,13000,OZ1323.5
28100,ADVHS01,102,,,3600,13000,ADVHS01.2
28100,E1101,104,,,3600,13000,E1101.4
28100,G1203,104,,,3600,13000,G1203.4
28100,H1206,101,,,3600,13000,H1206.1
28100,L1301,102,,,3600,13000,L1301.2
28100,L1302,102,,,3600,13000,L1302.2
28100,OC1305,103,,,3600,13000,OC1305.3
28100,OI1305,105,,,3600,13000,OI1305.5
27030,ADVHS01,115,,,3600,13000,ADVHS01.15
27030,E1101,105,,,3600,13000,E1101.5
27030,E1201,104,,,3600,13000,E1201.4
27030,G1201,103,,,3600,13000,G1201.3
27030,J1203,101,,,3600,13000,J1203.1
27030,L1304,103,,,3600,13000,L1304.3
27030,OA1322,102,,,3600,13000,OA1322.2
27030,OH1306,101,,,3600,13000,OH1306.1
27030,OI1305,103,,,3600,13000,OI1305.3
29126,A1006,103,,,3600,13000,A1006.3
29126,ADVHS01,114,,,3600,13000,ADVHS01.14
29126,B1001,102,,,3600,13000,B1001.2
29126,E1001,104,,,3600,13000,E1001.4
29126,G1004,103,,,3600,13000,G1004.3
29126,I1003,102,,,3600,13000,I1003.2
29126,I1214,101,,,3600,13000,I1214.1
29126,OC1305,102,,,3600,13000,OC1305.2
29126,OZ1323,105,,,3600,13000,OZ1323.5
27179,A1204,103,,,3600,13000,A1204.3
27179,ADVHS01,133,,,3600,13000,ADVHS01.33
27179,E1201,105,,,3600,13000,E1201.5
27179,G1201,102,,,3600,13000,G1201.2
27179,J1203,102,,,3600,13000,J1203.2
27179,L1302,101,,,3600,13000,L1302.1
27179,OH1306,101,,,3600,13000,OH1306.1
27179,OI1303,102,,,3600,13000,OI1303.2
27179,OJ1203,102,,,3600,13000,OJ1203.2
27077,A1204,102,,,3600,13000,A1204.2
27077,ADVHS01,115,,,3600,13000,ADVHS01.15
27077,C0905,101,,,3600,13000,C0905.1
27077,E1201,102,,,3600,13000,E1201.2
27077,G1201,101,,,3600,13000,G1201.1
27077,L1304,102,,,3600,13000,L1304.2
27077,OB1532,101,,,3600,13000,OB1532.1
27077,OH1306,103,,,3600,13000,OH1306.3
27077,OI1305,102,,,3600,13000,OI1305.2
27105,A1105,102,,,3600,13000,A1105.2
27105,ADVHS01,134,,,3600,13000,ADVHS01.34
27105,E1201,106,,,3600,13000,E1201.6
27105,G1201,103,,,3600,13000,G1201.3
27105,J1203,104,,,3600,13000,J1203.4
27105,L1304,103,,,3600,13000,L1304.3
27105,OA1304,101,,,3600,13000,OA1304.1
27105,OH1501,102,,,3600,13000,OH1501.2
27105,OI1305,103,,,3600,13000,OI1305.3
27164,A1204,102,,,3600,13000,A1204.2
27164,ADVHS01,117,,,3600,13000,ADVHS01.17
27164,E1201,105,,,3600,13000,E1201.5
27164,G1201,105,,,3600,13000,G1201.5
27164,H1201B,101,,,3600,13000,H1201B.1
27164,J1203,104,,,3600,13000,J1203.4
27164,L1304,101,,,3600,13000,L1304.1
27164,OH1306,102,,,3600,13000,OH1306.2
27164,OI1305,101,,,3600,13000,OI1305.1
29001,A1006,103,,,3600,13000,A1006.3
29001,ADVHS01,114,,,3600,13000,ADVHS01.14
29001,B1001,104,,,3600,13000,B1001.4
29001,E1001,102,,,3600,13000,E1001.2
29001,G1004,101,,,3600,13000,G1004.1
29001,H1206,101,,,3600,13000,H1206.1
29001,OC1310,101,,,3600,13000,OC1310.1
29001,OI1003,103,,,3600,13000,OI1003.3
29001,OZ1323,103,,,3600,13000,OZ1323.3
29048,A1006,103,,,3600,13000,A1006.3
29048,ADVHS01,124,,,3600,13000,ADVHS01.24
29048,B1001,107,,,3600,13000,B1001.7
29048,C0904,101,,,3600,13000,C0904.1
29048,E1001,105,,,3600,13000,E1001.5
29048,G1004,102,,,3600,13000,G1004.2
29048,H1001,101,,,3600,13000,H1001.1
29048,OI1003,103,,,3600,13000,OI1003.3
29048,OZ1323,105,,,3600,13000,OZ1323.5
28146,ADVHS01,111,,,3600,13000,ADVHS01.11
28146,E1101,102,,,3600,13000,E1101.2
28146,G1202,101,,,3600,13000,G1202.1
28146,I1204,102,,,3600,13000,I1204.2
28146,I1214,102,,,3600,13000,I1214.2
28146,L1301,101,,,3600,13000,L1301.1
28146,OA1304,101,,,3600,13000,OA1304.1
28146,OA1319,102,,,3600,13000,OA1319.2
28146,OC1305,103,,,3600,13000,OC1305.3
29015,A1006,103,,,3600,13000,A1006.3
29015,ADVHS01,113,,,3600,13000,ADVHS01.13
29015,B1001,102,,,3600,13000,B1001.2
29015,E1001,101,,,3600,13000,E1001.1
29015,G1004,107,,,3600,13000,G1004.7
29015,H1001,101,,,3600,13000,H1001.1
29015,I1003,102,,,3600,13000,I1003.2
29015,OC1305,102,,,3600,13000,OC1305.2
29015,OZ1323,105,,,3600,13000,OZ1323.5
27163,ADVHS01,117,,,3600,13000,ADVHS01.17
27163,E1201,101,,,3600,13000,E1201.1
27163,G1201,102,,,3600,13000,G1201.2
27163,J1203,105,,,3600,13000,J1203.5
27163,L1301,102,,,3600,13000,L1301.2
27163,OH1306,102,,,3600,13000,OH1306.2
27163,OI1303,102,,,3600,13000,OI1303.2
27163,OJ1204,101,,,3600,13000,OJ1204.1
29148,A1006,101,,,3600,13000,A1006.1
29148,ADVHS01,107,,,3600,13000,ADVHS01.7
29148,B1001,101,,,3600,13000,B1001.1
29148,E1001,106,,,3600,13000,E1001.6
29148,G1004,104,,,3600,13000,G1004.4
29148,I1214,101,,,3600,13000,I1214.1
29148,OC1305,102,,,3600,13000,OC1305.2
29148,OI1003,104,,,3600,13000,OI1003.4
29148,OZ1323,105,,,3600,13000,OZ1323.5
30160,A0901,103,,,3600,13000,A0901.3
30160,ADVHS01,130,,,3600,13000,ADVHS01.30
30160,B0901,106,,,3600,13000,B0901.6
30160,E0901,103,,,3600,13000,E0901.3
30160,G0901,104,,,3600,13000,G0901.4
30160,H0904,102,,,3600,13000,H0904.2
30160,I0903,101,,,3600,13000,I0903.1
30160,J0901,101,,,3600,13000,J0901.1
30160,OC1305,102,,,3600,13000,OC1305.2
29019,A1006,105,,,3600,13000,A1006.5
29019,ADVHS01,119,,,3600,13000,ADVHS01.19
29019,B1001,106,,,3600,13000,B1001.6
29019,E1001,106,,,3600,13000,E1001.6
29019,G1004,102,,,3600,13000,G1004.2
29019,H1001,101,,,3600,13000,H1001.1
29019,OI1003,103,,,3600,13000,OI1003.3
29019,OJ1204,101,,,3600,13000,OJ1204.1
29019,OZ1323,105,,,3600,13000,OZ1323.5
28147,A1105,101,,,3600,13000,A1105.1
28147,ADVHS01,128,,,3600,13000,ADVHS01.28
28147,E1101,101,,,3600,13000,E1101.1
28147,G1203,101,,,3600,13000,G1203.1
28147,I1215,101,,,3600,13000,I1215.1
28147,L1301,103,,,3600,13000,L1301.3
28147,OC1310,102,,,3600,13000,OC1310.2
28147,OH1401,102,,,3600,13000,OH1401.2
28147,OI1003,106,,,3600,13000,OI1003.6
30098,A0901,101,,,3600,13000,A0901.1
30098,ADVHS01,134,,,3600,13000,ADVHS01.34
30098,B0901,103,,,3600,13000,B0901.3
30098,C0904,103,,,3600,13000,C0904.3
30098,E0901,104,,,3600,13000,E0901.4
30098,G0901,106,,,3600,13000,G0901.6
30098,H0904,104,,,3600,13000,H0904.4
30098,I1003,105,,,3600,13000,I1003.5
30098,J0901,101,,,3600,13000,J0901.1
28009,A1105,101,,,3600,13000,A1105.1
28009,ADVHS01,133,,,3600,13000,ADVHS01.33
28009,E1101,103,,,3600,13000,E1101.3
28009,G1203,103,,,3600,13000,G1203.3
28009,I1215,101,,,3600,13000,I1215.1
